Brand Name,Brand Image Name,Category,Product Name,Description,Price,Product Image Name,Product Code
Diversey,Diversey Logo,Personal Care,SoftCare Lux 2in1 H68 28x300ml,"Mild premium quality hair and body shampoo.

Soft Care Lux 2 in 1 H68 is a mild hair and body shampoo.

Smart surfactant system ensures removal of greasy soil whilst being mild to the skin and hair.

Capacity: 300ml
Pack Size: 28",98.82,SoftCare Lux 2in1 H68 28x300ml,JD0340(300)
Diversey,Diversey Logo,Infection Prevention,Titan Liquid Sanitizer 6x750ml,"A ready to use cleaner and disinfectant hard surface cleaner.

Titan Liquid Sanitizer is a ready to use cleaner and disinfectant. Effective cleaning of all water resistant hard surfaces.",?,Titan Liquid Sanitizer 6x750ml,JD0034
Diversey,Diversey Logo,Infection Prevention,Titan Sanitizer (powder) 12 X 500g,Chlorine based concentrated detergent santiser powder.,?,Titan Sanitizer (powder) 12 X 500g,JD112
Diversey,Diversey Logo,Infection Prevention,J Flex Oxivir 1.5L,"A concentrated powerful broad spectrum cleaner disinfectant. Automatically diluted through the J-Flex system to give 57 ready to use trigger sprays.

Oxivir Plus is an ideal solution for any facility or operation that comes under the threat of infections. It can be used to prevent infections such as MRSA, Norovirus and influenza in a clinical and community setting. This makes it a great choice for hospitals, long
term care facilities, hospitality establishments, schools, government run organisations and commercial offices.",25.36,"J Flex Oxivir 1.5L
",JD0146
Diversey,Diversey Logo,Infection Prevention,Oxivir Spray 750ml,"This Disinfectant Spray is ideal for using on a wide range of surfaces.

 In this ready to use trigger bottle, this is designed to enhance the performance of the product, ensuring to give you outstanding results every time. 
Effective against Norovirus in 2 minutes. 
Oxivir Plus is an ideal solution for any facility or operation that comes under the threat of infections. It can be used to prevent infections such as MRSA, Norovirus and influenza in a clinical and community setting. This makes it a great choice for hospitals, long
term care facilities, hospitality establishments, schools, government run organisations and commercial offices.",5.18,Oxivir Spray 750ml,JD116
Diversey,Diversey Logo,Laundry,Clax Mild 20L,"Enzymatic liquid detergent for washing all types  of fabric.

Clax Mild is a complete enzymatic liquid mainwash detergent specially formulated for use in commercial, hospital and on premise laundries. The product has been designed for automatic and manual dosing and can be applied in all water hardness conditions. Clax Mild is suitable for washing all cotton and polycotton fabrics.

Clax Mild is a low alkaline, mild product, based on an effective blend of surfactants, water hardness sequestrants, anti-greying agents, enzymes and optical brightening agents.  The phosphate based building system ensures low water hardness ion concentration and consequently prevents precipitation of detergent components.  Phosphates also function as anti-greying agent by keeping soil particles in suspension (prevents redeposition). In addition other ingredients with antiredeposition properties have been included in the product.  Clax Mild has been formulated with a blend of anionic and nonionic surfactants ensuring good particulate and fatty/oily soil removal. The presence of proteolytic enzyme leads to protein degradation, thus facilitating removal of proteinaceous soil such as blood and food stains.  This product is mainly used as a single shot mainwash detergent. However, it may also be applied in conjunction with an alkali booster (for heavily soiled fabric).

Clax Mild is used for cleaning fabric from hospitals and other healthcare establishments, hotels and restaurants. In addition this product is suitable for washing delicate articles.

Clax is designed to deliver bright, clean and fresh-smelling laundry that is stain-free and soft with no greying or deterioration over time. Advanced formulation helps to reduce rewashes, linen replacement and machine occupancy for better overall results and productivity.",98.23,Clax Mild 20L,JD0128
Diversey,Diversey Logo,Laundry,Clax Build 20L,"Clax Build is a liquid alkali builder/booster, based on a mixture of alkalis and NTA (water hardness binder), for use in medium to hard water.

Clax Build is a powerful alkali builder/booster, which is based on a balanced blend of alkali, water hardness sequestering agent and anti-greying agents.  The NTA based building system ensures low water hardness ion concentration and consequently prevents precipitation of detergent components. In this way this building system also functions as anti-greying agent by preventing formation and deposition of water hardness salts onto fabric.  Clax Build is most commonly applied in conjunction with a surfactant booster.  These products combined with bleach offer a powerful system, which may be used for cleaning fabric from hospitals and other healthcare establishments.  When combined with a mainwash detergent, Clax Build enhances the wash performance on heavily soiled goods by increasing the pH of the wash solution.

The combination with surfactant booster or mainwash detergent improves soil removal, especially of food (protein) and fat stains (e.g. restaurant and kitchen linen).  Using Clax Build will also preventing the greying of linen.",?,Clax Build 20L,JD0122
Diversey,Diversey Logo,Laundry,Clax Bright 20L,"Clax Bright is a well stabilised, effective, low to medium temperature bleach system based on phthalimidoperoxyhexanoic acid.

Bleaching System, which is used for low to medium temperature washing. Use on all types of textiles (except for wool and nylon), including colored, solid color fabrics. The system has proved to give excellent wash performance on white linen. When used with lower washing temperatures, the product helps reduce energy and water usage, which in turn implies a substantial cost savings.

Clax Bright is a laundry destainer specially formulated for use in commercial laundries.  The product should be applied in the mainwash at 40 - 50 °C and can be used for all types of fabric (except woollen and nylon articles).  Clax Bright is a well stabilized, effective, low to medium temperature bleach system based on phthalimidoperoxyhexanoic acid.  It is an easily pumpable liquid, ensuring optimal delivery in the wash solution.  Clax Bright can be applied on all types of fabric (except wool and nylon), including colour fast articles. For cost-effective (energy saving) bleach performance, the temperature and pH of the washsolution should be 40°C and 9.2. 9.5 (pH at point of dosing) respectively. When used according to the instructions the product causes minimal fabric damage and colour fading.  Clax Bright provides good hygiene, provided temperature, pH and contact time are as indicated on the instructions.  Clax Bright is part of a LowTemp system, based on a pre-wash/mainwash detergent, enzymes and bleach.  This system has been shown to give excellent cleaning results on white workwear, restaurant/kitchen linen and hospital linen.  In addition lower wash temperatures result in reduced energy and water consumption and consequently significant cost-savings can be obtained.",224.08,Clax Bright 20L,JD0374
Diversey,Diversey Logo,Laundry,Clax Sonril 20L,"Clax Sonril conc is aconcentrated and well-stabilised and effective high temperature bleach system based on hydrogen peroxide.

 

A peroxide bleach suitable for the destaining of coloured and white fabrics. Ideal for whitening woollen garments. A clear colourless peroxide liquid miscible with water in all proportions. Peroxide bleaches are extremely hazardous in the neat form, so correct safe handling procedures should be followed at all times. Peroxide is widely used for the oxygen bleaching of stains especially on coloured linen. Brightens coloureds, safe on coloured linen with very good de-stain properties. Fully biodegradable and highly concentrated. ",?,Clax Sonril 20L,JD0120
Diversey,Diversey Logo,Laundry,Clax Soft Fresh 20L,"Fabric softening liquid specially formulated for use in commercial and on premise laundries.

Good softening of many types of fabric (towels, sheets, wool, delicate articles etc.) Prevents build-up of static electricity on synthetic fabrics Delivers a pleasant residual smell Is based on biodegradable raw materials Pleasant smelling softener Reduces static Reduces creases.",?,"Clax Soft Fresh 20L
",JD0121
Diversey,Diversey Logo,Consumer Brands,Domestos Prof. Orginal 5L,"Thick bleach

Domestos Professional Original prevents limescale and kills all known germs.  Domestos Professional Original’s thick formula clings better for lasting protection. Due to the advanced Domestos Professional Original formula it prevents limescale. Domestos Professional Original can be used in lavatories, drains, sinks and large surfaces such as floors and work surfaces.  Do not use neat on floors or work surfaces.  Domestos Professional Original is suitable for use in septic tanks. Domestos Professional Original provides a complete protection from germs including salmonella, E-coli and listeria.  This bleach has a thick formula that clings better for lasting protection whilst killing all known germs.  Sold in cases of 4x1.

The Domestos range offers people peace of mind when tackling germs, and responsible advice for establishing sensible home hygiene regimes.  From its original incarnation as liquid bleach, the brand has been extended and developed to offer a variety of products and fresh fragrances.  The Domestos products stocked by Pattersons are from the professional range.",12.9,"Domestos Prof. Orginal 5L
",JD0164
Diversey,Diversey Logo,Consumer Brands,Domestos 750ml x 9,"Thick Bleach

Domestos Professional Original prevents limescale and kills all known germs.  Domestos Professional Original’s thick formula clings better for lasting protection. Due to the advanced Domestos Professional Original formula it prevents limescale. Domestos Professional Original can be used in lavatories, drains, sinks and large surfaces such as floors and work surfaces.  Do not use neat on floors or work surfaces.  Domestos Professional Original is suitable for use in septic tanks. Domestos Professional Original provides a complete protection from germs including salmonella, E-coli and listeria.  This bleach has a thick formula that clings better for lasting protection whilst killing all known germs.  Sold in cases of 9x1.",1.48,Domestos 750ml x 9,JD0166
Diversey,Diversey Logo,Consumer Brands,CIF Prof Oven & Grill CL 750m,"Oven and grill cleaner

 

Confidently tackle your cleaning with the Ciff Professional range.  This Cif is not the same as you use at home, but a professional version designed for use in catering establishments.  You may use this oven & grill cleaner at home too if you would like a professional strength cleaner to remove tough greases and burnt on food fast.  This oven & grill cleaner is suitable for ovens, grills, salamanders and griddles.  This cleaner has a non-corrosive formulation from a brand known and trusted.  Sold in cases of 6x1. 

Cif Professional is a range of powerful professional cleaning products for perfect end results. This brand from Diversey is a range that consists of products which targets truly professional business needs coupled with a well known and trusted brand. By giving you excellent cleaning results, you can focus on your core business.",30.13,CIF Prof Oven & Grill CL 750m,JD0298
